lingq_id,term,fragment,hint,status,extended_status,tags,importance,last_studied_correct,first_seen,last_synced
668867743,weiße,"…Hintergrund sieht man eine weiße Wand, einen grauen Vorhang…",,0,0,verb;präsens;noun;ich;adjective;weißen,2,,2026-05-18,2026-05-18
668867756,grauen,"…eine weiße Wand, einen grauen Vorhang und eine Pflanze.",,0,0,verb;präsens;noun;adjective;wir,2,,2026-05-18,2026-05-18
668867778,vorhang,"…weiße Wand, einen grauen Vorhang und eine Pflanze.",,0,0,noun,1,,2026-05-18,2026-05-18
668867823,wirken,"…Personen auf dem Bild wirken sehr glücklich und entspannt.",,0,0,verb;präsens;noun;wir;einwirken;mitwirken;entgegenwirken;auswirken,2,,2026-05-18,2026-05-18
668867903,lächeln,"Alle lächeln und genießen die gemeinsame…",,0,0,verb;präsens;noun;wir;anlächeln,3,,2026-05-18,2026-05-18
668867954,genießen,"Alle lächeln und genießen die gemeinsame Zeit.",,0,0,verb;präsens;noun;wir;geniessen,2,,2026-05-18,2026-05-18
668867975,sonntagmorgen,"Wahrscheinlich ist es Sonntagmorgen, weil niemand gestresst aussieht.",,0,0,noun,0,,2026-05-18,2026-05-18
668867988,aussieht,"…Sonntagmorgen, weil niemand gestresst aussieht.",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
668868049,küche,"…zu Hause in ihrer Küche frühstücken.",,0,0,noun,2,,2026-05-18,2026-05-18
668868066,frühstücken,"…Hause in ihrer Küche frühstücken.",,0,0,verb;präsens;noun;wir;abfrühstücken,0,,2026-05-18,2026-05-18
668868123,frühstück,"1- Frühstück mit der Familie",,0,0,noun,2,,2026-05-18,2026-05-18
669440950,hausverwaltung,"Hausverwaltung Goethestraße, mein Name ist…",,0,0,,0,,2026-05-18,2026-05-18
669440992,goethestraße,"Hausverwaltung Goethestraße, mein Name ist Martina…",,0,0,,0,,2026-05-18,2026-05-18
669441023,martina,"…Goethestraße, mein Name ist Martina Müller, was kann ich…",,0,0,noun,0,,2026-05-18,2026-05-18
669441206,laura,"…Müller, mein Name ist Laura Schmitz, ich wohne in…",,0,0,noun,2,,2026-05-18,2026-05-18
669441270,schmitz,"…mein Name ist Laura Schmitz, ich wohne in Ihrem…",,0,0,noun,0,,2026-05-18,2026-05-18
669441380,wohnhaus,"…ich wohne in Ihrem Wohnhaus in der",,0,0,noun,0,,2026-05-18,2026-05-18
669441466,mülltonnen,"…ein Problem mit den Mülltonnen.",,0,0,noun,0,,2026-05-18,2026-05-18
669837154,konflikte,"Konflikte mit Autoritäten– Wie würden…",,0,0,noun,1,,2026-05-18,2026-05-18
669837167,autoritäten,"…Konflikte mit Autoritäten– Wie würden Sie folgende…",,0,0,noun,0,,2026-05-18,2026-05-18
669837819,lehrerin,"…andere Meinung als ihre Lehrerin oder ihr Lehrer. Sie…",,0,0,noun;adjective,1,,2026-05-18,2026-05-18
669837908,streiten,"…Lehrer. Sie diskutieren und streiten mit ihr oder ihm.",,0,0,verb;präsens;adjective;wir;abstreiten,1,,2026-05-18,2026-05-18
669838072,hinterfragen,"…Eine andere Meinung zu hinterfragen ist in Ordnung.",,0,0,verb;präsens;noun;wir,0,,2026-05-18,2026-05-18
669838249,bekannten,"…Kind von Ihren deutschen Bekannten will nicht das anziehen,…",,0,0,verb;indikativ;noun;adjective;wir;präteritum;bekennen,2,,2026-05-18,2026-05-18
669838457,anziehen,"…Bekannten will nicht das anziehen, was die Mutter vorschlägt.…",,0,0,verb;futur;noun;ich,1,,2026-05-18,2026-05-18
669838481,vorschlägt,"…anziehen, was die Mutter vorschlägt. Die Bekannte sagt dazu:…",,0,0,,0,,2026-05-18,2026-05-18
669838607,eigene,"…sprechen und ihnen die eigene Perspektive und eigene Entscheidungen…",,0,0,noun;adjective,3,,2026-05-18,2026-05-18
669838630,perspektive,"…und ihnen die eigene Perspektive und eigene Entscheidungen erklären.",,0,0,noun,1,,2026-05-18,2026-05-18
669842543,neulich,"Neulich habe ich mich wieder…",,0,0,noun;adverb,1,,2026-05-18,2026-05-18
669842600,gestritten,"…wieder mit meinem Kollegen gestritten und mich über ihn…",,0,0,,0,,2026-05-18,2026-05-18
669842620,geärgert,"…und mich über ihn geärgert.",,0,0,,0,,2026-05-18,2026-05-18
669842659,unsympathisch,"Ich finde ihn unsympathisch und oft arrogant.",,0,0,noun,0,,2026-05-18,2026-05-18
669842683,arrogant,"…ihn unsympathisch und oft arrogant.",,0,0,adjective,0,,2026-05-18,2026-05-18
669844254,ansprechen,"…will das Problem direkt ansprechen,",,0,0,verb;futur;noun;ich,0,,2026-05-18,2026-05-18
669844342,eingeladen,"…Kollegen zu einem Kaffee eingeladen und habe mit ihm…",,0,0,adjective,1,,2026-05-18,2026-05-18
669844373,geredet,"…und habe mit ihm geredet.",,0,0,noun,1,,2026-05-18,2026-05-18
669851722,beschrieben,"Dann habe ich ihm beschrieben, wie das mein Arbeitsalltag…",,0,0,verb;indikativ;adjective;wir;präteritum;beschreiben,1,,2026-05-18,2026-05-18
669851789,arbeitsalltag,"…beschrieben, wie das mein Arbeitsalltag beeinflusst.",,0,0,,0,,2026-05-18,2026-05-18
669851830,treffe,"Ich treffe ihn nicht gern und…",,0,0,verb;treffen;präsens;noun;ich;eintreffen,0,,2026-05-18,2026-05-18
669851889,stört,"…ihm nicht gern– das stört die Arbeit.",,0,0,verb;präsens;noun;er/sie/es;stören,1,,2026-05-18,2026-05-18
669851942,gefühle,"Ich habe ihm meine Gefühle beschrieben.",,0,0,noun,2,,2026-05-18,2026-05-18
670249564,religion,"Meine Religion ist die älteste Religion…",,0,0,noun,2,,2026-05-18,2026-05-18
670249584,weltweit,"…ist die älteste Religion weltweit.",,0,0,adjective;adverb,2,,2026-05-18,2026-05-18
670249664,götter,"…mich persönlich sind die Götter Vishnu und Shiva wichtig,…",,0,0,noun,2,,2026-05-18,2026-05-18
670249689,vishnu,"…persönlich sind die Götter Vishnu und Shiva wichtig, aber…",,0,0,,0,,2026-05-18,2026-05-18
670249772,shiva,"…die Götter Vishnu und Shiva wichtig, aber für viele…",,0,0,noun,0,,2026-05-18,2026-05-18
670249848,bäume,"…haben zum Beispiel auch Bäume, Schlangen oder Steine eine…",,0,0,noun,2,,2026-05-18,2026-05-18
670249877,schlangen,"…zum Beispiel auch Bäume, Schlangen oder Steine eine große…",,0,0,verb;indikativ;noun;wir;präteritum;schlingen,1,,2026-05-18,2026-05-18
670249905,steine,"…auch Bäume, Schlangen oder Steine eine große Bedeutung.",,0,0,noun,2,,2026-05-18,2026-05-18
670249943,bedeutung,"…oder Steine eine große Bedeutung.",,0,0,noun,3,,2026-05-18,2026-05-18
670250322,nirvana,"…Tod aussteigen und das Nirvana erreichen.",,0,0,noun,0,,2026-05-18,2026-05-18
670250591,meditiere,"Ich meditiere oft zu Hause und…",,0,0,verb;präsens;noun;ich;meditieren,0,,2026-05-18,2026-05-18
670250647,guter,"…und ich möchte ein guter, weiser Mensch werden.",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
670250685,weiser,"…ich möchte ein guter, weiser Mensch werden.",,0,0,noun;adjective,0,,2026-05-18,2026-05-18
670250894,schritten,"Das ist in acht Schritten möglich: Man darf zum…",,0,0,verb;indikativ;noun;wir;präteritum;schreiten;fortschreiten;einschreiten;durchschreiten,1,,2026-05-18,2026-05-18
670251037,töten,"…darf zum Beispiel nicht töten oder stehlen, nicht schlecht…",,0,0,verb;präsens;noun;wir;abtöten,2,,2026-05-18,2026-05-18
670251074,stehlen,"…Beispiel nicht töten oder stehlen, nicht schlecht über andere…",,0,0,verb;präsens;noun;wir,1,,2026-05-18,2026-05-18
670251175,reden,"…nicht schlecht über andere reden oder ihnen schaden und…",,0,0,verb;präsens;noun;anreden;wir;adverb;einreden;ausreden;mitreden;kleinreden;klugreden;schönreden;schlechtreden;daherreden,3,,2026-05-18,2026-05-18
670251200,schaden,"Diäten können mehr Schaden als Nutzen bringen.","gây hại",0,0,level:b1;wortart:substantiv;thema:gesundheit;voc:voc-20260518-052,2,,2026-05-18,2026-05-18
670251215,gesund,"…schaden und man muss gesund leben.",,0,0,adjective;adverb,2,,2026-05-18,2026-05-18
670251310,dieser,"Dieser Weg ist nicht einfach,…",,0,0,pronoun,3,,2026-05-18,2026-05-18
670251389,kreislauf,"…kann ich aus dem Kreislauf von Wiedergeburt und Tod…",,0,0,noun,0,,2026-05-18,2026-05-18
670251701,wiedergeburt,"…aus dem Kreislauf von Wiedergeburt und Tod aussteigen und…",,0,0,noun,0,,2026-05-18,2026-05-18
670251916,gottesdienst,"Zum Gottesdienst gehe ich in die…",,0,0,noun,0,,2026-05-18,2026-05-18
670251928,synagoge,"…gehe ich in die Synagoge.",,0,0,noun,0,,2026-05-18,2026-05-18
670252019,thora,"Dort wird aus der Thora vorgelesen.",,0,0,noun,0,,2026-05-18,2026-05-18
670252090,zentrale,"Das ist die zentrale Heilige Schrift bei uns.",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
670252099,heilige,"Das ist die zentrale Heilige Schrift bei uns.",,0,0,verb;präsens;noun;ich;adjective;heiligen,2,,2026-05-18,2026-05-18
670252114,schrift,"…ist die zentrale Heilige Schrift bei uns.",,0,0,noun,2,,2026-05-18,2026-05-18
670252178,lehre,"Die mündliche Lehre nennen wir Talmud.",,0,0,verb;präsens;noun;ich;lehren,2,,2026-05-18,2026-05-18
670252211,talmud,"…mündliche Lehre nennen wir Talmud.",,0,0,noun,0,,2026-05-18,2026-05-18
670252442,freitagabend,"…eigentlich die Zeit von Freitagabend bis Samstagabend, ein Feiertag.",,0,0,noun,0,,2026-05-18,2026-05-18
670252456,samstagabend,"…Zeit von Freitagabend bis Samstagabend, ein Feiertag.",,0,0,noun,0,,2026-05-18,2026-05-18
670252485,feiertag,"…Freitagabend bis Samstagabend, ein Feiertag.",,0,0,noun,1,,2026-05-18,2026-05-18
670252731,sabbat,"Wir nennen ihn Sabbat.",,0,0,noun,0,,2026-05-18,2026-05-18
670253107,rabbiner,"…rede ich mit unserem Rabbiner.",,0,0,noun,0,,2026-05-18,2026-05-18
670253725,rede,"…Probleme oder Fragen habe, rede ich mit unserem Rabbiner.",,0,0,verb;präsens;noun;ich;adjective;anreden;einreden;reden;ausreden;mitreden;kleinreden;klugreden;schönreden;schlechtreden;daherreden,3,,2026-05-18,2026-05-18
670253829,existieren,"…Gott oder Götter nicht existieren und nur erfunden sind.",,0,0,verb;präsens;noun;wir,1,,2026-05-18,2026-05-18
670253843,erfunden,"…nicht existieren und nur erfunden sind.",,0,0,verb;ich;perfekt;adjective;erfinden;hinzuerfinden,1,,2026-05-18,2026-05-18
670253889,religionen,"Religionen, Mythen und Legenden sind…",,0,0,noun,1,,2026-05-18,2026-05-18
670253900,mythen,"Religionen, Mythen und Legenden sind für…",,0,0,noun,0,,2026-05-18,2026-05-18
670253913,legenden,"Religionen, Mythen und Legenden sind für den modernen…",,0,0,noun,0,,2026-05-18,2026-05-18
670254149,wissenschaft,"Die Wissenschaft erklärt doch, wie die…",,0,0,noun,2,,2026-05-18,2026-05-18
670254172,welt,"…erklärt doch, wie die Welt und das Leben funktionieren.",,0,0,noun,3,,2026-05-18,2026-05-18
670259420,höchste,"Das ist das höchste christliche Fest.",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
670259430,christliche,"Das ist das höchste christliche Fest.",,0,0,adjective,1,,2026-05-18,2026-05-18
670259580,fällt,"Es fällt immer auf den Sonntag…",,0,0,abfallen;verb;präsens;fallen;auffallen;ausfallen;er/sie/es;fällen;fortfallen;herabfallen;herunterfallen;auseinanderfallen;anfallen;einfallen;vorfallen;runterfallen;umfallen;zusammenfallen,3,,2026-05-18,2026-05-18
670259679,vollmond,"…Sonntag nach dem ersten Vollmond im Frühling( zwischen dem22.…",,0,0,noun,0,,2026-05-18,2026-05-18
670259713,märz,"…im Frühling( zwischen dem22. März und dem25. April).",,0,0,noun,2,,2026-05-18,2026-05-18
670259759,feiert,"Man feiert mit diesem Fest die…",,0,0,verb;präsens;noun;er/sie/es;abfeiern;feiern,1,,2026-05-18,2026-05-18
670259797,auferstehung,"…mit diesem Fest die Auferstehung von Jesus Christus.",,0,0,noun,0,,2026-05-18,2026-05-18
670259848,jesus,"…Fest die Auferstehung von Jesus Christus.",,0,0,pronoun;noun,2,,2026-05-18,2026-05-18
670259888,christus,"…die Auferstehung von Jesus Christus.",,0,0,noun;adjective,1,,2026-05-18,2026-05-18
670260076,wort,"Das Wort„ Ostern“ kommt wahrscheinlich vom…",,0,0,noun,3,,2026-05-18,2026-05-18
670260133,ostern,"Das Wort„ Ostern“ kommt wahrscheinlich vom germanischen„…",,0,0,noun,1,,2026-05-18,2026-05-18
670260198,germanischen,"…Ostern“ kommt wahrscheinlich vom germanischen„ austro“ für„ Morgenröte“ und…",,0,0,noun;adjective,0,,2026-05-18,2026-05-18
670260244,austro,"…kommt wahrscheinlich vom germanischen„ austro“ für„ Morgenröte“ und bedeutet…",,0,0,,0,,2026-05-18,2026-05-18
670260301,morgenröte,"…vom germanischen„ austro“ für„ Morgenröte“ und bedeutet eventuell„ Frühlingsfest“.",,0,0,,0,,2026-05-18,2026-05-18
670260333,eventuell,"…für„ Morgenröte“ und bedeutet eventuell„ Frühlingsfest“.",,0,0,adjective;adverb,1,,2026-05-18,2026-05-18
670260356,frühlingsfest,"…Morgenröte“ und bedeutet eventuell„ Frühlingsfest“.",,0,0,,0,,2026-05-18,2026-05-18
670260417,symbolisiert,"Der Frühling symbolisiert„ Neubeginn von Leben“, und…",,0,0,verb;präsens;er/sie/es;symbolisieren,0,,2026-05-18,2026-05-18
670260496,neubeginn,"Der Frühling symbolisiert„ Neubeginn von Leben“, und man…",,0,0,noun,0,,2026-05-18,2026-05-18
670260559,vorchristlicher,"…hat ihn schon in vorchristlicher Zeit in vielen Kulturen…",,0,0,,0,,2026-05-18,2026-05-18
670260595,kulturen,"…vorchristlicher Zeit in vielen Kulturen gefeiert.",,0,0,noun,1,,2026-05-18,2026-05-18
670260605,gefeiert,"…Zeit in vielen Kulturen gefeiert.",,0,0,,1,,2026-05-18,2026-05-18
670260971,bräuche,"Viele Bräuche sind typisch für dieses…",,0,0,noun,0,,2026-05-18,2026-05-18
670261032,osterhase,"…Fest, zum Beispiel der Osterhase oder die Ostereier als…",,0,0,noun,0,,2026-05-18,2026-05-18
670261101,ostereier,"…der Osterhase oder die Ostereier als Symbole für Fruchtbarkeit.",,0,0,noun,0,,2026-05-18,2026-05-18
670261204,symbole,"…oder die Ostereier als Symbole für Fruchtbarkeit.",,0,0,noun,1,,2026-05-18,2026-05-18
670261304,fruchtbarkeit,"…Ostereier als Symbole für Fruchtbarkeit.",,0,0,noun,0,,2026-05-18,2026-05-18
670261435,versteckt,"Heute versteckt man bunte Hühner- oder…",,0,0,verb;präsens;noun;adjective;er/sie/es;verstecken,2,,2026-05-18,2026-05-18
670261456,bunte,"Heute versteckt man bunte Hühner- oder Schokoladeneier im…",,0,0,noun;adjective,1,,2026-05-18,2026-05-18
670261473,hühner,"Heute versteckt man bunte Hühner- oder Schokoladeneier im Garten…",,0,0,noun,0,,2026-05-18,2026-05-18
670261536,schokoladeneier,"…man bunte Hühner- oder Schokoladeneier im Garten oder im…",,0,0,noun,0,,2026-05-18,2026-05-18
670261629,taufe,Taufe:,,0,0,verb;präsens;noun;ich;taufen,0,,2026-05-18,2026-05-18
670261716,kirche,"…in die Gemeinschaft der Kirche aufgenommen.",,0,0,noun,3,,2026-05-18,2026-05-18
670261733,aufgenommen,"…die Gemeinschaft der Kirche aufgenommen.",,0,0,adjective,2,,2026-05-18,2026-05-18
670261794,taufpaten,"Die Familie und Taufpaten versammeln sich in der…",,0,0,,0,,2026-05-18,2026-05-18
670261939,versammeln,"Die Familie und Taufpaten versammeln sich in der Kirche,…",,0,0,verb;präsens;wir,0,,2026-05-18,2026-05-18
670262020,pfarrer,"…in der Kirche, der Pfarrer begießt die Stirn mit…",,0,0,noun,1,,2026-05-18,2026-05-18
670262107,begießt,"…der Kirche, der Pfarrer begießt die Stirn mit dem…",,0,0,,0,,2026-05-18,2026-05-18
670262170,stirn,"…der Pfarrer begießt die Stirn mit dem Weihwasser.",,0,0,noun,2,,2026-05-18,2026-05-18
670262254,weihwasser,"…die Stirn mit dem Weihwasser.",,0,0,noun,0,,2026-05-18,2026-05-18
670262334,kerze,"Auch eine Kerze als Symbol des Glaubens…",,0,0,noun,1,,2026-05-18,2026-05-18
670262381,symbol,"Auch eine Kerze als Symbol des Glaubens gehört zu…",,0,0,noun,1,,2026-05-18,2026-05-18
670262480,ritual,"…Glaubens gehört zu diesem Ritual.",,0,0,noun,0,,2026-05-18,2026-05-18
670262522,gehört,"…als Symbol des Glaubens gehört zu diesem Ritual.",,0,0,verb;präsens;gehören;noun;adverb;er/sie/es;angehören,3,,2026-05-18,2026-05-18
670262541,glaubens,"…Kerze als Symbol des Glaubens gehört zu diesem Ritual.",,0,0,noun,1,,2026-05-18,2026-05-18
670262801,pfingsten,Pfingsten:,,0,0,noun,0,,2026-05-18,2026-05-18
670262858,wichtiges,"Es ist ein wichtiges christliches Fest, an dem…",,0,0,pronoun;adjective,1,,2026-05-18,2026-05-18
670262952,christliches,"Es ist ein wichtiges christliches Fest, an dem die„…",,0,0,,0,,2026-05-18,2026-05-18
670262983,geburt,"…Fest, an dem die„ Geburt“ der Kirche gefeiert wird.",,0,0,noun,2,,2026-05-18,2026-05-18
670263198,feiertage,"Es gibt zwei Feiertage: Sonntag und Montag.",,0,0,noun,0,,2026-05-18,2026-05-18
670263321,festes,"Der Name des Festes kommt vom griechischen Wort„…",,0,0,noun;adjective,0,,2026-05-18,2026-05-18
670263372,griechischen,"…des Festes kommt vom griechischen Wort„ Pentekoste“.",,0,0,noun;adjective,1,,2026-05-18,2026-05-18
670263408,pentekoste,"…kommt vom griechischen Wort„ Pentekoste“.",,0,0,,0,,2026-05-18,2026-05-18
670263473,fünfzigste,"Das bedeutet„ der fünfzigste Tag“.",,0,0,noun,0,,2026-05-18,2026-05-18
670263821,christen,"Denn die Christen feiern dieses Fest 50…",,0,0,noun,2,,2026-05-18,2026-05-18
670269643,frieden,"…sind für mich der Frieden und die Nächstenliebe.",,0,0,verb;präsens;noun;wir;einfrieden,2,,2026-05-18,2026-05-18
670269667,nächstenliebe,"…der Frieden und die Nächstenliebe.",,0,0,noun,0,,2026-05-18,2026-05-18
670269716,wichtigsten,"Die wichtigsten Werte sind für mich…",,0,0,adjective,2,,2026-05-18,2026-05-18
670269737,werte,"Die wichtigsten Werte sind für mich der…",,0,0,verb;präsens;noun;ich;adjective;abwerten;auswerten;aufwerten;werten,2,,2026-05-18,2026-05-18
670632995,gedanken,"Ich finde diesen Gedanken sehr interessant.",,0,0,noun;adverb,3,,2026-05-18,2026-05-18
670633085,struktur,"…Regeln geben vielen Menschen Struktur und Sicherheit.",,0,0,noun,1,,2026-05-18,2026-05-18
670633152,ehrlichkeit,"…Zeiten oder Werten wie Ehrlichkeit.",,0,0,noun,0,,2026-05-18,2026-05-18
670633202,unterschiedlich,"Viele Regeln kann man unterschiedlich verstehen.",,0,0,adjective;adverb,1,,2026-05-18,2026-05-18
670633223,manche,"Manche Leute lesen heilige Texte…",,0,0,pronoun;noun,3,,2026-05-18,2026-05-18
670633279,wortwörtlich,"…Leute lesen heilige Texte wortwörtlich, andere eher symbolisch.",,0,0,adjective;adverb,0,,2026-05-18,2026-05-18
670633301,symbolisch,"…Texte wortwörtlich, andere eher symbolisch.",,0,0,adjective,0,,2026-05-18,2026-05-18
670633326,respekt,"…finde: Hauptsache ist der Respekt und das Gute im…",,0,0,noun,1,,2026-05-18,2026-05-18
670633339,herzen,"…und das Gute im Herzen.",,0,0,verb;präsens;noun;wir;erzen,2,,2026-05-18,2026-05-18
670634387,erwarte,"Ich erwarte von Menschen, die nicht…",,0,0,verb;präsens;noun;ich;adjective;erwarten,1,,2026-05-18,2026-05-18
670635262,privat,"…mich ist Religion sehr privat.",,0,0,noun;adjective,1,,2026-05-18,2026-05-18
670635478,zusammenleben,"S 139- Zusammenleben mit und ohne Religion",,0,0,verb;futur;noun;ich,0,,2026-05-18,2026-05-18
670635564,bete,"Ich bete nicht oft, aber ich…",,0,0,verb;präsens;noun;ich;beten;anbeten,0,,2026-05-18,2026-05-18
670635740,religiös,"…von Menschen, die nicht religiös sind oder eine andere…",,0,0,adjective,0,,2026-05-18,2026-05-18
670635857,glauben,"…schlecht reden über den Glauben von anderen.",,0,0,verb;präsens;noun;wir,3,,2026-05-18,2026-05-18
670635950,tolerant,"…religiös sind, dass sie tolerant sind.",,0,0,adjective,0,,2026-05-18,2026-05-18
670636056,aufzwingen,"…sollen ihre Religion nicht aufzwingen.",,0,0,verb;futur;noun;ich,0,,2026-05-18,2026-05-18
670636091,akzeptiere,"Ich akzeptiere, dass manche Menschen stark…",,0,0,verb;präsens;noun;ich;akzeptieren,0,,2026-05-18,2026-05-18
670636149,stark,"…akzeptiere, dass manche Menschen stark an Gott glauben.",,0,0,noun;adjective,3,,2026-05-18,2026-05-18
670636230,rolle,"…dass andere Religion keine Rolle spielt.",,0,0,verb;präsens;noun;ich;aufrollen;rollen,3,,2026-05-18,2026-05-18
670636316,tolerieren,"Ich kann nicht tolerieren, dass jemand Religion benutzt,…",,0,0,verb;präsens;wir;wegtolerieren,0,,2026-05-18,2026-05-18
670636385,hassen,"…benutzt, um andere zu hassen oder anzugreifen.",,0,0,verb;präsens;noun;wir,1,,2026-05-18,2026-05-18
670636451,anzugreifen,"…andere zu hassen oder anzugreifen.",,0,0,noun,0,,2026-05-18,2026-05-18
670636540,zwingt,"…tolerieren, dass jemand andere zwingt, etwas zu glauben.",,0,0,verb;präsens;er/sie/es;zwingen;aufzwingen,0,,2026-05-18,2026-05-18
670636624,gutes,"…mir Sicherheit und ein gutes Gefühl.",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
671240623,gutschein,"…wäre es mit einem Gutschein?",,0,0,noun,0,,2026-05-18,2026-05-18
671240644,parfüm,"Ich finde, Parfüm ist eine schöne Idee.",,0,0,noun,0,,2026-05-18,2026-05-18
671241400,fingerfood,"Wie wäre es mit Fingerfood?",,0,0,noun,0,,2026-05-18,2026-05-18
671248327,abschiedsfeier,"Abschiedsfeier für eine Kollegin",,0,0,noun,0,,2026-05-18,2026-05-18
671248562,rente,"…geht nächsten Monat in Rente.",,0,0,noun,1,,2026-05-18,2026-05-18
671458723,überraschen,"...mit einem kleinen Fest überraschen.",,0,0,verb;präsens;noun;wir,0,,2026-05-18,2026-05-18
671458789,freitag,"...wäre es am letzten Freitag vor ihrem Rentenbeginn?",,0,0,noun,3,,2026-05-18,2026-05-18
671458819,rentenbeginn,"...letzten Freitag vor ihrem Rentenbeginn?",,0,0,,0,,2026-05-18,2026-05-18
671620644,rechnen,"…Liste machen und dann rechnen.",,0,0,verb;präsens;noun;wir;ausrechnen;umrechnen;aufrechnen;zurechnen;vorrechnen;hochrechnen;zusammenrechnen;nachrechnen;abrechnen,2,,2026-05-18,2026-05-18
671620753,tombola,"Ich denke, eine Tombola wäre lustig.",,0,0,,0,,2026-05-18,2026-05-18
671620771,lustig,"…denke, eine Tombola wäre lustig.",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
671620873,keller,"Ich kann den Keller vorbereiten.",,0,0,noun,2,,2026-05-18,2026-05-18
671620902,pavillon,"Ich habe ein Pavillon im Garten.",,0,0,noun,0,,2026-05-18,2026-05-18
671620931,zelt,"Oder wir leihen ein Zelt aus.",,0,0,noun,1,,2026-05-18,2026-05-18
671623347,löffel,"…dem Tisch liegt ein Löffel.",,0,0,noun,1,,2026-05-18,2026-05-18
671623357,lampe,"…dem Mann hängt eine Lampe.",,0,0,noun,1,,2026-05-18,2026-05-18
671623394,homeoffice,"…Hintergrund arbeitet vielleicht im Homeoffice oder schreibt eine E-…",,0,0,noun,0,,2026-05-18,2026-05-18
671623402,schreibt,"…vielleicht im Homeoffice oder schreibt eine E-Mail.",,0,0,verb;präsens;noun;adjective;er/sie/es;schreiben;unterschreiben;zurückschreiben;vorschreiben;umschreiben;krankschreiben;kleinschreiben;großschreiben;zuschreiben;festschreiben;einschreiben;ausschreiben;aufschreiben;anschreiben;fortschreiben;abschreiben,2,,2026-05-18,2026-05-18
671623457,schmuck,"…ein helles Kleid und Schmuck am Arm.",,0,0,noun,0,,2026-05-18,2026-05-18
671623471,blaues,"…andere Frau trägt ein blaues Hemd, hat lange braune…",,0,0,noun;adjective,0,,2026-05-18,2026-05-18
671623490,wasser,"…zwei Tassen, ein Glas Wasser und ein Teller mit…",,0,0,noun,3,,2026-05-18,2026-05-18
671623501,teller,"…Glas Wasser und ein Teller mit Kuchen.",,0,0,noun,2,,2026-05-18,2026-05-18
671623527,unterhalten,"…Café sitzen und sich unterhalten.",,0,0,verb;präsens;wir,2,,2026-05-18,2026-05-18
671623556,blonden,"…eine Frau mit langen blonden Haaren.",,0,0,noun;adjective,0,,2026-05-18,2026-05-18
671623563,haaren,"…Frau mit langen blonden Haaren.",,0,0,verb;präsens;noun;wir,1,,2026-05-18,2026-05-18
671989813,braunen,"…sitzt eine Frau mit braunen Haaren.",,0,0,adjective,1,,2026-05-18,2026-05-18
672003168,hält,"Sie hält eine Tasse Tee.",,0,0,verb;präsens;noun;abhalten;halten;er/sie/es;unterhalten;zurückhalten;vorhalten;zusammenhalten;aushalten;aufhalten;anhalten;standhalten;mithalten;innehalten;hinhalten;heilighalten;haushalten;festhalten;fernhalten;feilhalten;einhalten;durchhalten,3,,2026-05-18,2026-05-18
672003181,tee,"Sie hält eine Tasse Tee.",,0,0,noun,2,,2026-05-18,2026-05-18
672006616,blumentöpfe,"…Teller und zwei kleine Blumentöpfe.",,0,0,noun,0,,2026-05-18,2026-05-18
672007384,dosen,"…stehen viele Gläser und Dosen.",,0,0,noun,0,,2026-05-18,2026-05-18
672007972,getränk,"…ein Glas mit einem Getränk.",,0,0,noun,0,,2026-05-18,2026-05-18
672010304,stimmung,"Die Stimmung wirkt gemütlich und freundlich.",,0,0,noun,2,,2026-05-18,2026-05-18
672010315,gemütlich,"Die Stimmung wirkt gemütlich und freundlich.",,0,0,adjective;adverb,1,,2026-05-18,2026-05-18
672407943,umzugskartons,"Wir könnten Umzugskartons besorgen.",,0,0,noun,0,,2026-05-18,2026-05-18
672407965,besorgen,"Wir könnten Umzugskartons besorgen.",,0,0,verb;präsens;wir,1,,2026-05-18,2026-05-18
672408597,klebeband,"Wir brauchen auch Klebeband und Marker.",,0,0,noun,0,,2026-05-18,2026-05-18
672408603,marker,"…brauchen auch Klebeband und Marker.",,0,0,noun,0,,2026-05-18,2026-05-18
672408825,transportieren,"Wie transportieren wir die Möbel?",,0,0,verb;präsens;noun;wir;abtransportieren,0,,2026-05-18,2026-05-18
672408984,transporter,"Sollen wir einen Transporter mieten?",,0,0,noun,0,,2026-05-18,2026-05-18
672408994,mieten,"Sollen wir einen Transporter mieten?",,0,0,verb;präsens;noun;wir;anmieten,0,,2026-05-18,2026-05-18
672409462,bus,"…Schule, ob sie einen Bus haben.",,0,0,noun,2,,2026-05-18,2026-05-18
672409486,praktischer,"…finde, ein Transporter ist praktischer.",,0,0,adjective,0,,2026-05-18,2026-05-18
672409631,reinigen,"…wir die alte Wohnung reinigen?",,0,0,verb;präsens;noun;wir,0,,2026-05-18,2026-05-18
672409661,putzmittel,"Wir brauchen Putzmittel, Besen und Müllsäcke.",,0,0,,0,,2026-05-18,2026-05-18
672409932,besen,"Wir brauchen Putzmittel, Besen und Müllsäcke.",,0,0,noun,2,,2026-05-18,2026-05-18
672409965,müllsäcke,"…brauchen Putzmittel, Besen und Müllsäcke.",,0,0,,0,,2026-05-18,2026-05-18
